lift_score,conviction_score,confidence_score,rule_support,body_support,rule,head_rel
5283.176471,0.999936,0.352941,   6,  17,"inv_Demand_de-escalation_of_military_engagement(X0,X1,T3)<-inv_Protest_violently,_riot(X0,X1,T0)&inv_fight_with_small_arms_and_light_weapons(X1,X0,T1)&inv_Demand_de-escalation_of_military_engagement(X0,X1,T2)",inv_Demand_de-escalation_of_military_engagement
4989.666667,0.999935,0.333333,   1,   3,"inv_Demand_de-escalation_of_military_engagement(X0,X2,T3)<-inv_Appeal_for_de-escalation_of_military_engagement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Demand_de-escalation_of_military_engagement(X0,X2,T2)",inv_Demand_de-escalation_of_military_engagement
6804.090909,0.999930,0.500000,   1,   2,"inv_Express_intent_to_ease_administrative_sanctions(X0,X2,T3)<-Defy_norms,_law(X0,X1,T0)&Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&inv_Express_intent_to_ease_administrative_sanctions(X0,X2,T2)",inv_Express_intent_to_ease_administrative_sanctions
3402.045455,0.999928,0.250000,   1,   4,"inv_Express_intent_to_ease_administrative_sanctions(X0,X3,T3)<-inv_Reduce_relations(X0,X1,T0)&Ban_political_parties_or_politicians(X1,X2,T1)&inv_Investigate(X2,X3,T2)",inv_Express_intent_to_ease_administrative_sanctions
3402.045455,0.999928,0.250000,   2,   8,"inv_Express_intent_to_ease_administrative_sanctions(X0,X2,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&inv_Express_intent_to_ease_administrative_sanctions(X0,X2,T2)",inv_Express_intent_to_ease_administrative_sanctions
3402.045455,0.999928,0.250000,   1,   4,"inv_Express_intent_to_ease_administrative_sanctions(X0,X3,T3)<-inv_Demand_change_in_leadership(X0,X1,T0)&Ban_political_parties_or_politicians(X1,X2,T1)&inv_Investigate(X2,X3,T2)",inv_Express_intent_to_ease_administrative_sanctions
11226.750000,0.999938,0.750000,   3,   4,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Accuse(X0,X1,T0)&Ease_administrative_sanctions(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
8981.400000,0.999937,0.600000,  15,  25,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
8420.062500,0.999937,0.562500,   9,  16,"inv_Express_intent_to_yield(X0,X2,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Accuse(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
8019.107143,0.999937,0.535714,  30,  56,"inv_Express_intent_to_yield(X0,X2,T3)<-Accuse(X0,X1,T0)&inv_Accuse(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
7484.500000,0.999937,0.500000,   4,   8,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Threaten(X0,X1,T0)&inv_Rally_opposition_against(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
7484.500000,0.999937,0.500000,   1,   2,"inv_Express_intent_to_yield(X0,X2,T3)<-Bring_lawsuit_against(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
7484.500000,0.999937,0.500000,   4,   8,"inv_Express_intent_to_yield(X0,X2,T3)<-Demand_change_in_leadership(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
7484.500000,0.999937,0.500000,   3,   6,"inv_Express_intent_to_yield(X0,X2,T3)<-Yield(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
6548.937500,0.999936,0.437500,   7,  16,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Physically_assault(X0,X1,T0)&Sexually_assault(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
4989.666667,0.999935,0.333333,   1,   3,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&fight_with_small_arms_and_light_weapons(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
4191.320000,0.999935,0.280000,  14,  50,"inv_Express_intent_to_yield(X0,X2,T3)<-inv_Demonstrate_or_rally(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X0,T1)&fight_with_small_arms_and_light_weapons(X0,X2,T2)",inv_Express_intent_to_yield
3742.250000,0.999935,0.250000,   2,   8,"inv_Express_intent_to_yield(X0,X2,T3)<-Use_unconventional_violence(X0,X1,T0)&Use_conventional_military_force(X1,X0,T1)&inv_Express_intent_to_yield(X0,X2,T2)",inv_Express_intent_to_yield
12474.166667,0.000000,1.000000,   1,   1,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T1)<-inv_Ease_state_of_emergency_or_martial_law(X0,X1,T0)",inv_Impose_state_of_emergency_or_martial_law
12474.166667,0.000000,1.000000,  16,  16,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&Abduct,_hijack,_or_take_hostage(X1,X2,T1)&Defy_norms,_law(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
12474.166667,0.000000,1.000000,   2,   2,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Impose_blockade,_restrict_movement(X1,X0,T1)&inv_Impose_state_of_emergency_or_martial_law(X0,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
12474.166667,0.000000,1.000000,   1,   1,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Occupy_territory(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Defy_norms,_law(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
12474.166667,0.000000,1.000000,   8,   8,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Impose_state_of_emergency_or_martial_law(X0,X1,T0)&Use_tactics_of_violent_repression(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
10206.136364,0.999925,0.818182,   9,  11,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&Impose_restrictions_on_political_freedoms(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
9355.625000,0.999925,0.750000,   9,  12,"inv_Impose_state_of_emergency_or_martial_law(X0,X2,T3)<-inv_Threaten_with_military_force(X0,X1,T0)&Demonstrate_or_rally(X1,X0,T1)&inv_Impose_blockade,_restrict_movement(X0,X2,T2)",inv_Impose_state_of_emergency_or_martial_law
9355.625000,0.999925,0.750000,  12,  16,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Impose_state_of_emergency_or_martial_law(X0,X1,T0)&Mobilize_or_increase_armed_forces(X1,X0,T1)&inv_Impose_state_of_emergency_or_martial_law(X0,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
8156.185897,0.999924,0.653846,  17,  26,"inv_Impose_state_of_emergency_or_martial_law(X0,X2,T3)<-inv_Demonstrate_or_rally(X0,X1,T0)&Demonstrate_or_rally(X1,X0,T1)&inv_Impose_blockade,_restrict_movement(X0,X2,T2)",inv_Impose_state_of_emergency_or_martial_law
7128.095238,0.999924,0.571429,  16,  28,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Impose_state_of_emergency_or_martial_law(X0,X1,T0)&Demand(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
6237.083333,0.999923,0.500000,   1,   2,"inv_Impose_state_of_emergency_or_martial_law(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&fight_with_small_arms_and_light_weapons(X1,X0,T1)&inv_Impose_blockade,_restrict_movement(X0,X2,T2)",inv_Impose_state_of_emergency_or_martial_law
6237.083333,0.999923,0.500000,   2,   4,"inv_Impose_state_of_emergency_or_martial_law(X0,X3,T3)<-inv_Conduct_suicide,_car,_or_other_non-military_bombing(X0,X1,T0)&inv_Reduce_relations(X1,X2,T1)&Demand_change_in_leadership(X2,X3,T2)",inv_Impose_state_of_emergency_or_martial_law
6237.083333,0.999923,0.500000,   3,   6,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Occupy_territory(X0,X1,T0)&Use_tactics_of_violent_repression(X1,X2,T1)&Demonstrate_or_rally(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
5670.075758,0.999923,0.454545,   5,  11,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Occupy_territory(X0,X1,T0)&inv_Defy_norms,_law(X1,X2,T1)&inv_Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
5197.569444,0.999923,0.416667,   5,  12,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T1)<-inv_Impose_state_of_emergency_or_martial_law(X0,X1,T0)",inv_Impose_state_of_emergency_or_martial_law
4536.060606,0.999922,0.363636,   8,  22,"inv_Impose_state_of_emergency_or_martial_law(X0,X1,T3)<-inv_Impose_state_of_emergency_or_martial_law(X0,X1,T0)&Use_unconventional_violence(X1,X2,T1)&inv_Use_conventional_military_force(X2,X1,T2)",inv_Impose_state_of_emergency_or_martial_law
4158.055556,0.999922,0.333333,   1,   3,"inv_Impose_state_of_emergency_or_martial_law(X0,X3,T3)<-Sign_formal_agreement(X0,X1,T0)&inv_Demonstrate_or_rally(X1,X2,T1)&inv_Threaten_with_repression(X2,X3,T2)",inv_Impose_state_of_emergency_or_martial_law
4158.055556,0.999922,0.333333,   5,  15,"inv_Impose_state_of_emergency_or_martial_law(X0,X2,T3)<-inv_Appeal_for_judicial_cooperation(X0,X1,T0)&Appeal_for_judicial_cooperation(X1,X0,T1)&inv_Impose_blockade,_restrict_movement(X0,X2,T2)",inv_Impose_state_of_emergency_or_martial_law
3402.045455,0.999922,0.272727,   9,  33,"inv_Impose_state_of_emergency_or_martial_law(X0,X2,T2)<-inv_Demonstrate_or_rally(X0,X1,T0)&inv_Demand_release_of_persons_or_property(X1,X2,T1)",inv_Impose_state_of_emergency_or_martial_law
5085.886134,0.999942,0.305785,  37, 121,"inv_Return,_release_property(X0,X2,T3)<-inv_Abduct,_hijack,_or_take_hostage(X0,X1,T0)&Use_conventional_military_force(X1,X0,T1)&Occupy_territory(X0,X2,T2)","inv_Return,_release_property"
4696.156863,0.999942,0.282353,  24,  85,"inv_Return,_release_property(X0,X2,T3)<-Engage_in_symbolic_act(X0,X1,T0)&inv_Engage_in_symbolic_act(X1,X0,T1)&Occupy_territory(X0,X2,T2)","inv_Return,_release_property"
4338.840580,0.999942,0.260870,  12,  46,"inv_Return,_release_property(X0,X2,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&Occupy_territory(X0,X2,T2)","inv_Return,_release_property"
5544.074074,0.999942,0.333333,   2,   6,"inv_Appeal_for_material_cooperation(X0,X3,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Abduct,_hijack,_or_take_hostage(X1,X2,T1)&inv_Threaten_with_political_dissent,_protest(X2,X3,T2)",inv_Appeal_for_material_cooperation
12474.166667,0.999951,0.666667,   6,   9,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
12474.166667,0.999951,0.666667,   4,   6,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-Praise_or_endorse(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
10591.273585,0.999950,0.566038,  30,  53,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
10040.182927,0.999950,0.536585,  22,  41,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
9622.928571,0.999950,0.514286,  18,  35,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
9355.625000,0.999950,0.500000,   7,  14,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Consult(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
6804.090909,0.999949,0.363636,  12,  33,"inv_Engage_in_judicial_cooperation(X0,X2,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&inv_Engage_in_judicial_cooperation(X0,X2,T2)",inv_Engage_in_judicial_cooperation
7016.718750,0.999949,0.375000,   3,   8,"inv_Grant_asylum(X0,X1,T1)<-inv_Grant_asylum(X0,X1,T0)",inv_Grant_asylum
13608.181818,0.000000,1.000000,   1,   1,"inv_Accuse_of_aggression(X0,X1,T3)<-inv_Appeal_for_release_of_persons_or_property(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&inv_Make_statement(X0,X1,T2)",inv_Accuse_of_aggression
13608.181818,0.000000,1.000000,   1,   1,"inv_Accuse_of_aggression(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Accuse_of_aggression(X0,X2,T2)",inv_Accuse_of_aggression
13608.181818,0.000000,1.000000,   1,   1,"inv_Accuse_of_aggression(X0,X1,T3)<-inv_Accuse_of_aggression(X0,X1,T0)&Appeal_for_release_of_persons_or_property(X1,X0,T1)&inv_Make_statement(X0,X1,T2)",inv_Accuse_of_aggression
7776.103896,0.999930,0.571429,   4,   7,"inv_Accuse_of_aggression(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&inv_Accuse_of_aggression(X0,X2,T2)",inv_Accuse_of_aggression
7422.644628,0.999930,0.545455,   6,  11,"inv_Accuse_of_aggression(X0,X1,T1)<-inv_Accuse_of_aggression(X0,X1,T0)",inv_Accuse_of_aggression
6804.090909,0.999930,0.500000,   3,   6,"inv_Accuse_of_aggression(X0,X1,T1)<-Violate_ceasefire(X0,X1,T0)",inv_Accuse_of_aggression
6804.090909,0.999930,0.500000,   1,   2,"inv_Accuse_of_aggression(X0,X2,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Threaten_with_military_force(X1,X0,T1)&inv_Accuse_of_aggression(X0,X2,T2)",inv_Accuse_of_aggression
6804.090909,0.999930,0.500000,   1,   2,"inv_Accuse_of_aggression(X0,X2,T3)<-Express_accord(X0,X1,T0)&inv_Use_unconventional_violence(X1,X0,T1)&Violate_ceasefire(X0,X2,T2)",inv_Accuse_of_aggression
5603.368984,0.999929,0.411765,   7,  17,"inv_Accuse_of_aggression(X0,X1,T3)<-Violate_ceasefire(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&inv_Accuse_of_aggression(X0,X1,T2)",inv_Accuse_of_aggression
5103.068182,0.999929,0.375000,   6,  16,"inv_Accuse_of_aggression(X0,X1,T3)<-inv_Accuse_of_aggression(X0,X1,T0)&inv_Violate_ceasefire(X1,X0,T1)&inv_Accuse_of_aggression(X0,X1,T2)",inv_Accuse_of_aggression
4536.060606,0.999929,0.333333,   5,  15,"inv_Accuse_of_aggression(X0,X1,T3)<-Violate_ceasefire(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&Violate_ceasefire(X0,X1,T2)",inv_Accuse_of_aggression
4536.060606,0.999929,0.333333,   1,   3,"inv_Accuse_of_aggression(X0,X1,T3)<-inv_Make_statement(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&inv_Make_statement(X0,X1,T2)",inv_Accuse_of_aggression
16632.222222,0.000000,1.000000,   1,   1,"inv_Appeal_for_rights(X0,X1,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X0,T1)&inv_Abduct,_hijack,_or_take_hostage(X0,X1,T2)",inv_Appeal_for_rights
4158.055556,0.999942,0.250000,   1,   4,"inv_Appeal_for_rights(X0,X2,T3)<-inv_Give_ultimatum(X0,X1,T0)&Use_conventional_military_force(X1,X0,T1)&inv_Provide_humanitarian_aid(X0,X2,T2)",inv_Appeal_for_rights
18711.250000,0.000000,1.000000,   1,   1,"inv_Demand_economic_aid(X0,X2,T3)<-Confiscate_property(X0,X1,T0)&inv_Increase_police_alert_status(X1,X0,T1)&inv_Accuse(X0,X2,T2)",inv_Demand_economic_aid
11226.750000,0.999951,0.600000,   3,   5,"inv_Demand_economic_aid(X0,X1,T3)<-inv_Abduct,_hijack,_or_take_hostage(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Express_intent_to_release_persons_or_property(X2,X1,T2)",inv_Demand_economic_aid
4677.812500,0.999948,0.250000,   4,  16,"inv_Demand_economic_aid(X0,X1,T3)<-inv_Physically_assault(X0,X1,T0)&inv_Torture(X1,X2,T1)&Demand(X2,X1,T2)",inv_Demand_economic_aid
13608.181818,0.000000,1.000000,   1,   1,"inv_Express_intent_to_accept_mediation(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Express_intent_to_accept_mediation(X0,X1,T2)",inv_Express_intent_to_accept_mediation
13608.181818,0.000000,1.000000,   1,   1,"inv_Express_intent_to_accept_mediation(X0,X1,T3)<-inv_Express_intent_to_accept_mediation(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X1,T2)",inv_Express_intent_to_accept_mediation
6804.090909,0.999930,0.500000,   7,  14,"inv_Express_intent_to_accept_mediation(X0,X2,T3)<-Cooperate_militarily(X0,X1,T0)&inv_Impose_state_of_emergency_or_martial_law(X1,X0,T1)&inv_Demonstrate_or_rally(X0,X2,T2)",inv_Express_intent_to_accept_mediation
6804.090909,0.999930,0.500000,   1,   2,"inv_Express_intent_to_accept_mediation(X0,X1,T3)<-inv_Express_intent_to_accept_mediation(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Express_intent_to_accept_mediation(X0,X1,T2)",inv_Express_intent_to_accept_mediation
6804.090909,0.999930,0.500000,   1,   2,"inv_Express_intent_to_accept_mediation(X0,X3,T3)<-Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Protest_violently,_riot(X1,X2,T1)&Demand_change_in_leadership(X2,X3,T2)",inv_Express_intent_to_accept_mediation
3982.882483,0.999928,0.292683,  12,  41,"inv_Express_intent_to_accept_mediation(X0,X1,T3)<-inv_Defy_norms,_law(X0,X1,T0)&inv_Use_tactics_of_violent_repression(X1,X0,T1)&inv_Demonstrate_or_rally(X0,X1,T2)",inv_Express_intent_to_accept_mediation
3402.045455,0.999928,0.250000,   3,  12,"inv_Express_intent_to_accept_mediation(X0,X1,T3)<-inv_Defy_norms,_law(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Use_tactics_of_violent_repression(X0,X1,T2)",inv_Express_intent_to_accept_mediation
9979.333333,0.999944,0.600000,   3,   5,"inv_Seize_or_damage_property(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&inv_Seize_or_damage_property(X0,X2,T2)",inv_Seize_or_damage_property
5544.074074,0.999942,0.333333,   3,   9,"inv_Seize_or_damage_property(X0,X1,T1)<-inv_Seize_or_damage_property(X0,X1,T0)",inv_Seize_or_damage_property
5544.074074,0.999942,0.333333,   2,   6,"inv_Seize_or_damage_property(X0,X1,T3)<-inv_Confiscate_property(X0,X1,T0)&Use_conventional_military_force(X1,X0,T1)&inv_Seize_or_damage_property(X0,X1,T2)",inv_Seize_or_damage_property
18711.250000,0.000000,1.000000,   2,   2,"inv_Accede_to_demands_for_rights(X0,X2,T3)<-Accuse(X0,X1,T0)&inv_Protest_violently,_riot(X1,X0,T1)&Express_intent_to_provide_material_aid(X0,X2,T2)",inv_Accede_to_demands_for_rights
10135.260417,0.999950,0.541667,  13,  24,"inv_Accede_to_demands_for_rights(X0,X1,T3)<-Appeal_to_engage_in_or_accept_mediation(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T2)",inv_Accede_to_demands_for_rights
9355.625000,0.999950,0.500000,   4,   8,"inv_Accede_to_demands_for_rights(X0,X1,T1)<-inv_Accede_to_demands_for_rights(X0,X1,T0)",inv_Accede_to_demands_for_rights
9355.625000,0.999950,0.500000,   2,   4,"inv_Accede_to_demands_for_rights(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Appeal_for_economic_cooperation(X1,X0,T1)&inv_Yield(X0,X1,T2)",inv_Accede_to_demands_for_rights
5257.706612,0.999948,0.280992,  34, 121,"inv_Accede_to_demands_for_rights(X0,X3,T3)<-inv_Abduct,_hijack,_or_take_hostage(X0,X1,T0)&inv_Deny_responsibility(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",inv_Accede_to_demands_for_rights
5103.068182,0.999948,0.272727,   6,  22,"inv_Accede_to_demands_for_rights(X0,X3,T3)<-inv_Express_intent_to_release_persons_or_property(X0,X1,T0)&inv_Deny_responsibility(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",inv_Accede_to_demands_for_rights
11088.148148,0.999944,0.666667,   4,   6,"inv_Reduce_or_stop_economic_assistance(X0,X2,T3)<-inv_Obstruct_passage,_block(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Reduce_or_stop_material_aid(X0,X2,T2)",inv_Reduce_or_stop_economic_assistance
6652.888889,0.999943,0.400000,   2,   5,"inv_Reduce_or_stop_economic_assistance(X0,X1,T1)<-inv_Reduce_or_stop_material_aid(X0,X1,T0)",inv_Reduce_or_stop_economic_assistance
18711.250000,0.000000,1.000000,   4,   4,"inv_Reduce_or_stop_military_assistance(X0,X1,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&inv_Use_unconventional_violence(X1,X2,T1)&Physically_assault(X2,X1,T2)",inv_Reduce_or_stop_military_assistance
18711.250000,0.000000,1.000000,   1,   1,"inv_Reduce_or_stop_military_assistance(X0,X2,T3)<-inv_Make_pessimistic_comment(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Receive_deployment_of_peacekeepers(X0,X2,T2)",inv_Reduce_or_stop_military_assistance
18711.250000,0.000000,1.000000,   3,   3,"inv_Reduce_or_stop_military_assistance(X0,X1,T3)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Halt_negotiations(X2,X1,T2)",inv_Reduce_or_stop_military_assistance
9355.625000,0.999950,0.500000,   3,   6,"inv_Reduce_or_stop_military_assistance(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Deny_responsibility(X1,X0,T1)&Receive_deployment_of_peacekeepers(X0,X2,T2)",inv_Reduce_or_stop_military_assistance
7484.500000,0.999949,0.400000,   2,   5,"inv_Reduce_or_stop_military_assistance(X0,X2,T3)<-Praise_or_endorse(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Provide_military_protection_or_peacekeeping(X0,X2,T2)",inv_Reduce_or_stop_military_assistance
5346.071429,0.999948,0.285714,   2,   7,"inv_Reduce_or_stop_military_assistance(X0,X1,T3)<-inv_Express_intent_to_provide_economic_aid(X0,X1,T0)&inv_Complain_officially(X1,X2,T1)&inv_Cooperate_militarily(X2,X1,T2)",inv_Reduce_or_stop_military_assistance
16632.222222,0.000000,1.000000,   1,   1,"inv_Refuse_to_ease_administrative_sanctions(X0,X2,T3)<-Make_statement(X0,X1,T0)&Rally_support_on_behalf_of(X1,X0,T1)&inv_Use_tactics_of_violent_repression(X0,X2,T2)",inv_Refuse_to_ease_administrative_sanctions
5544.074074,0.999942,0.333333,   7,  21,"inv_Refuse_to_ease_administrative_sanctions(X0,X2,T3)<-inv_Refuse_to_yield(X0,X1,T0)&Threaten(X1,X0,T1)&Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X2,T2)",inv_Refuse_to_ease_administrative_sanctions
14969.000000,0.000000,1.000000,   3,   3,"inv_Veto(X0,X2,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Defy_norms,_law(X1,X0,T1)&inv_Make_optimistic_comment(X0,X2,T2)",inv_Veto
14969.000000,0.000000,1.000000,   3,   3,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&Make_optimistic_comment(X1,X0,T1)&inv_Criticize_or_denounce(X0,X1,T2)",inv_Veto
14047.830769,0.999939,0.938462,  61,  65,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&inv_Threaten(X1,X2,T1)&inv_Criticize_or_denounce(X2,X1,T2)",inv_Veto
11975.200000,0.999939,0.800000,   8,  10,"inv_Veto(X0,X1,T1)<-inv_Veto(X0,X1,T0)",inv_Veto
11907.159091,0.999939,0.795455, 245, 308,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Veto
11020.122699,0.999938,0.736196, 120, 163,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&Make_a_visit(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X1,T2)",inv_Veto
9191.491228,0.999937,0.614035, 350, 570,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",inv_Veto
8741.586563,0.999937,0.583979, 226, 387,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&Express_intent_to_cooperate(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)",inv_Veto
8578.725146,0.999937,0.573099,  98, 171,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)",inv_Veto
8485.252354,0.999937,0.566855, 301, 531,"inv_Veto(X0,X1,T3)<-inv_Veto(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)",inv_Veto
