kulczynski,IR_score,lift_score,conviction_score,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.069842,0.616667,3.523446,1.020423,0.027730,15,541,134,"inv_Yield(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Yield
0.0229,0.307087,2.025162,1.008198,0.015943,4,251,134,"inv_Yield(X0,X1,T1)<-Criticize_or_denounce(X0,X1,T0)",inv_Yield
0.078397,0.820087,1.902656,1.007211,0.014975,19,1269,134,"inv_Yield(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",inv_Yield
0.018033,0.242857,1.740882,1.005911,0.013685,3,219,134,"inv_Yield(X0,X1,T1)<-Accuse(X0,X1,T0)",inv_Yield
0.021468,0.394495,1.661202,1.005272,0.013077,4,306,134,"inv_Yield(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",inv_Yield
0.008699,0.141026,1.258228,1.002052,0.009948,1,101,134,"inv_Yield(X0,X1,T1)<-Reject(X0,X1,T0)",inv_Yield
0.006326,0.183486,0.655102,0.997272,0.005179,1,194,134,"inv_Yield(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",inv_Yield
0.012777,0.752799,0.405134,0.995304,0.003185,3,941,134,"inv_Yield(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",inv_Yield
0.012617,0.774851,0.364468,0.994985,0.002865,3,1046,134,"inv_Yield(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",inv_Yield
0.004451,0.684024,0.178422,0.993526,0.001411,1,712,134,"inv_Yield(X0,X2,T2)<-Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Yield
0.008067,0.844626,0.160884,0.993389,0.001261,2,1580,134,"inv_Yield(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",inv_Yield
0.00424,0.768028,0.124793,0.993106,0.000987,1,1018,134,"inv_Yield(X0,X1,T1)<-Make_statement(X0,X1,T0)",inv_Yield
0.222432,0.545455,630.119093,1.499206,0.335227,1,3,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&Express_intent_to_provide_military_aid(X1,X0,T1)&inv_Express_intent_to_provide_military_aid(X0,X1,T2)",inv_Express_intent_to_provide_military_aid
0.235586,0.066667,472.589792,1.332628,0.248936,2,8,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T1)<-inv_Express_intent_to_provide_military_aid(X0,X1,T0)",inv_Express_intent_to_provide_military_aid
0.111321,0.0,210.039698,1.124405,0.111531,1,9,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T1)<-inv_Mobilize_or_increase_police_power(X0,X1,T0)",inv_Express_intent_to_provide_military_aid
0.156041,0.448276,171.850662,1.099418,0.090557,2,22,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T1)<-inv_Mobilize_or_increase_armed_forces(X0,X1,T0)",inv_Express_intent_to_provide_military_aid
0.059831,0.870229,15.36862,1.007663,0.008168,1,123,9,"inv_Express_intent_to_provide_military_aid(X0,X2,T2)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)",inv_Express_intent_to_provide_military_aid
0.058656,0.906077,10.926276,1.005282,0.005807,1,173,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T1)<-inv_Use_conventional_military_force(X0,X1,T0)",inv_Express_intent_to_provide_military_aid
0.0574,0.94586,6.177694,1.002748,0.003283,1,306,9,"inv_Express_intent_to_provide_military_aid(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",inv_Express_intent_to_provide_military_aid
0.22534,0.125,850.340136,1.332941,0.251064,1,4,5,"inv_Consider_policy_option(X0,X1,T1)<-inv_Consider_policy_option(X0,X1,T0)",inv_Consider_policy_option
0.20539,0.949686,43.608844,1.01269,0.012772,2,156,5,"inv_Consider_policy_option(X0,X3,T3)<-Criticize_or_denounce(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Consider_policy_option
0.201758,0.977961,18.897959,1.005291,0.005534,2,360,5,"inv_Consider_policy_option(X0,X2,T2)<-Engage_in_negotiation(X0,X1,T0)&Host_a_visit(X1,X2,T1)",inv_Consider_policy_option
0.328201,0.971642,16.461143,2.690651,0.643552,9,14,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&Express_intent_to_cooperate_economically(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.136342,0.961538,6.828336,1.310383,0.266742,4,15,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.136342,0.961538,6.828336,1.310383,0.266742,4,15,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Express_intent_to_cooperate_economically(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.11503,0.617684,4.697002,1.176812,0.183476,31,169,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X0,T1)&inv_Express_intent_to_cooperate_economically(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.096084,0.533648,3.72673,1.124625,0.145575,31,213,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X0,T1)&inv_Engage_in_diplomatic_cooperation(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.089821,0.582524,3.598725,1.118084,0.140556,26,185,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.070771,0.777628,3.200778,1.098225,0.125000,11,88,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.066666,0.85035,3.144624,1.09548,0.122797,7,57,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Cooperate_economically(X1,X2,T1)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.061863,0.767068,2.783294,1.078136,0.108643,10,92,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.070441,0.501149,2.683609,1.073448,0.104774,24,229,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Sign_formal_agreement(X1,X2,T1)&inv_Sign_formal_agreement(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.04676,0.813699,2.163905,1.04965,0.084412,6,71,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.047488,0.629172,1.969708,1.041026,0.076957,12,156,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.047488,0.629172,1.969708,1.041026,0.076957,12,156,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.04997,0.467562,1.866028,1.036479,0.072866,18,247,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Sign_formal_agreement(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.046607,0.557396,1.847873,1.035687,0.072150,14,194,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.046607,0.557396,1.847873,1.035687,0.072150,14,194,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.034831,0.916306,1.70709,1.029586,0.066402,2,30,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Express_intent_to_cooperate_economically(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.034755,0.831492,1.625791,1.026096,0.063514,4,63,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&Engage_in_diplomatic_cooperation(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.044792,0.301193,1.485443,1.020126,0.057999,21,362,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.053574,0.04685,1.434282,1.017966,0.056022,34,607,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.048553,0.136126,1.408599,1.016886,0.054998,28,509,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.042144,0.291913,1.387883,1.016016,0.054222,20,369,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Host_a_visit(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.034253,0.567696,1.369319,1.015238,0.053451,10,187,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.034253,0.567696,1.369319,1.015238,0.053451,10,187,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.046776,0.135017,1.355619,1.014664,0.052953,27,510,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Sign_formal_agreement(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.027139,0.891738,1.313139,1.01289,0.051092,2,39,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Sign_formal_agreement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.027139,0.891738,1.313139,1.01289,0.051092,2,39,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Cooperate_economically(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.031334,0.622086,1.29652,1.012198,0.050652,8,158,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.026063,0.830345,1.219343,1.008994,0.047568,3,63,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&inv_Make_optimistic_comment(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.034093,0.388186,1.207026,1.008485,0.047128,14,297,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&inv_Engage_in_negotiation(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.029445,0.494904,1.123089,1.005028,0.043839,10,228,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Sign_formal_agreement(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.03248,0.16934,0.970348,0.998796,0.037892,18,475,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Make_optimistic_comment(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.019355,0.84701,0.914501,0.996537,0.035573,2,56,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_cooperate_economically(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.021267,0.579952,0.858321,0.994275,0.033486,6,179,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.021267,0.579952,0.858321,0.994275,0.033486,6,179,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.019587,0.619804,0.810335,0.992351,0.031684,5,158,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.018384,0.594465,0.748726,0.989891,0.029277,5,171,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Consult(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.014644,0.898571,0.71129,0.988403,0.027909,1,36,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.01589,0.718912,0.698359,0.98789,0.027245,3,110,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.014269,0.895863,0.69206,0.98764,0.027151,1,37,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate_economically(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.015667,0.619048,0.648247,0.985906,0.025326,4,158,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.019238,0.298918,0.638389,0.985517,0.024953,9,361,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T3)<-Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&Consult(X0,X2,T2)",inv_Express_intent_to_cooperate_economically
0.012119,0.877119,0.581953,0.983294,0.022833,1,44,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Reject(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Consult(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.013425,0.554513,0.533455,0.981392,0.020841,4,192,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Demand(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.01291,0.536501,0.507055,0.98036,0.019809,4,202,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.010015,0.850975,0.474202,0.979079,0.018606,1,54,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_cooperate_economically(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.010776,0.583532,0.436458,0.97761,0.017028,3,176,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Sign_formal_agreement(X1,X2,T1)&inv_Sign_formal_agreement(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.015784,0.048341,0.384785,0.975607,0.015027,11,732,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.009396,0.521789,0.365811,0.974874,0.014271,3,210,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Demand(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.010126,0.407643,0.364505,0.974824,0.014241,4,281,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.011372,0.208029,0.351574,0.974324,0.013716,6,437,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Consult(X0,X1,T2)",inv_Express_intent_to_cooperate_economically
0.012085,0.129804,0.349397,0.974241,0.013642,7,513,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.007512,0.800813,0.346043,0.974111,0.013576,1,74,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Make_optimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.009788,0.387029,0.347195,0.974156,0.013565,4,295,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Sign_formal_agreement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.014535,0.139034,0.320795,0.973138,0.012529,11,878,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Consult(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.014444,0.146278,0.316134,0.972959,0.012346,11,891,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Consult(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.009644,0.065165,0.263078,0.970922,0.010264,6,584,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Praise_or_endorse(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.008887,0.154181,0.262361,0.970895,0.010259,5,488,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.007911,0.240412,0.251043,0.970461,0.009808,4,408,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_cooperate(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.014562,0.344124,0.245487,0.970249,0.009581,13,1356,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.008499,0.11532,0.242491,0.970134,0.009481,5,528,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Sign_formal_agreement(X0,X1,T0)&inv_Consult(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.00849,0.114382,0.24203,0.970117,0.009464,5,529,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.008368,0.101413,0.235782,0.969878,0.009219,5,543,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.006002,0.500565,0.230687,0.969683,0.008974,2,222,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Criticize_or_denounce(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.007066,0.149047,0.207769,0.968808,0.008117,4,493,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.004631,0.675914,0.198499,0.968454,0.007788,1,129,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_cooperate_economically(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.006892,0.127551,0.198884,0.968469,0.007770,4,515,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.004459,0.663329,0.189665,0.968118,0.007442,1,135,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.007305,0.030015,0.181343,0.967801,0.007091,5,706,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Consult(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.004766,0.370485,0.167362,0.967269,0.006511,2,306,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-Praise_or_endorse(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.004755,0.369072,0.166825,0.967249,0.006490,2,307,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",inv_Express_intent_to_cooperate_economically
0.004556,0.341414,0.156608,0.96686,0.006092,2,327,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Sign_formal_agreement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.003949,0.239963,0.125522,0.965681,0.004883,2,408,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.004657,0.031882,0.123115,0.96559,0.004803,3,624,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.005404,0.113636,0.122654,0.965572,0.004792,4,835,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.003845,0.219467,0.120221,0.96548,0.004677,2,426,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.003823,0.215005,0.119095,0.965437,0.004633,2,430,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Consult(X0,X1,T2)",inv_Express_intent_to_cooperate_economically
0.003781,0.206176,0.116918,0.965355,0.004549,2,438,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Engage_in_negotiation(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.003498,0.141874,0.102425,0.964806,0.003985,2,500,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&Engage_in_diplomatic_cooperation(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.003455,0.131175,0.100223,0.964723,0.003899,2,511,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Consult(X0,X1,T0)&Make_a_visit(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.00256,0.412327,0.092438,0.964429,0.003627,1,277,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.003265,0.080553,0.090492,0.964355,0.003520,2,566,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.0024,0.372934,0.084219,0.964118,0.003305,1,304,665,"inv_Express_intent_to_cooperate_economically(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",inv_Express_intent_to_cooperate_economically
0.002313,0.349239,0.079763,0.96395,0.003130,1,321,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&Make_statement(X1,X2,T1)&Sign_formal_agreement(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.002303,0.346505,0.079277,0.963931,0.003110,1,323,665,"inv_Express_intent_to_cooperate_economically(X0,X3,T3)<-Make_a_visit(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",inv_Express_intent_to_cooperate_economically
0.004483,0.342914,0.075487,0.963788,0.002949,4,1357,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Consult(X0,X1,T0)&Consult(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
0.002133,0.29406,0.070545,0.963602,0.002768,1,363,665,"inv_Express_intent_to_cooperate_economically(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",inv_Express_intent_to_cooperate_economically
